2020-04-09 22:16:13, 	Bittrex     , 	OKEX        , 	ZEN/BTC, 	0.00081348, 	0.91111532, 	0.00081, 	0.02724, 	0.429630%, 	0.400000%, 	0.029630%
2020-04-09 22:16:28, 	Bittrex     , 	OKEX        , 	ZEN/BTC, 	0.00080818, 	6.0, 	0.00083, 	5.49277, 	-2.628916%, 	0.400000%, 	-3.028916%
