2020-04-07 21:14:44, 	Bittrex     , 	OKEX        , 	RVN/USDT, 	0.01652834, 	0.04477394, 	0.01645, 	21112.21955832, 	0.476231%, 	0.400000%, 	0.076231%
2020-04-07 21:15:14, 	Bittrex     , 	OKEX        , 	RVN/USDT, 	0.01603827, 	99542.78241564, 	0.01646, 	8191.56192195, 	-2.562151%, 	0.400000%, 	-2.962151%
