2020-04-10 05:16:30, 	Bittrex     , 	Binance     , 	STRAT/ETH, 	0.00171, 	7.07423002, 	0.001701, 	1092.7, 	0.529101%, 	0.350000%, 	0.179101%
2020-04-10 05:16:45, 	Bittrex     , 	Binance     , 	STRAT/ETH, 	0.00171, 	7.07423002, 	0.001705, 	656.5, 	0.293255%, 	0.350000%, 	-0.056745%
