2020-04-09 12:58:07, 	Coinbase Pro, 	Binance     , 	XTZ/BTC, 	0.000285, 	1385.28, 	0.0002831, 	16.28, 	0.671141%, 	0.600000%, 	0.071141%
2020-04-09 12:58:23, 	Coinbase Pro, 	Binance     , 	XTZ/BTC, 	0.00028371, 	39.21, 	0.0002829, 	2250.0, 	0.286320%, 	0.600000%, 	-0.313680%
