2020-04-08 14:08:15, 	Binance     , 	OKEX        , 	ZEN/ETH, 	0.03514, 	16.82, 	0.035, 	0.865, 	0.400000%, 	0.250000%, 	0.150000%
2020-04-08 14:08:30, 	Binance     , 	OKEX        , 	ZEN/ETH, 	0.03515, 	16.82, 	0.0351, 	0.865, 	0.142450%, 	0.250000%, 	-0.107550%
