2020-04-10 16:56:51, 	Binance     , 	OKEX        , 	ICX/USDT, 	0.2251, 	988.24, 	0.2242, 	1.5135, 	0.401427%, 	0.250000%, 	0.151427%
2020-04-10 16:57:06, 	Binance     , 	OKEX        , 	ICX/USDT, 	0.2251, 	157.38, 	0.2251, 	0.101, 	0.000000%, 	0.250000%, 	-0.250000%
