2020-04-09 02:35:54, 	Bittrex     , 	OKEX        , 	XTZ/USDT, 	2.12658894, 	2.34883192, 	2.1172, 	116.0, 	0.443460%, 	0.400000%, 	0.043460%
2020-04-09 02:36:09, 	Bittrex     , 	OKEX        , 	XTZ/USDT, 	2.12658894, 	2.34883192, 	2.12, 	186.5, 	0.310799%, 	0.400000%, 	-0.089201%
