2020-04-10 09:30:19, 	Binance     , 	OKEX        , 	NULS/BTC, 	2.698e-05, 	117.0, 	2.69e-05, 	40.0, 	0.297398%, 	0.250000%, 	0.047398%
2020-04-10 09:30:34, 	Binance     , 	OKEX        , 	NULS/BTC, 	2.686e-05, 	19.0, 	2.71e-05, 	885.5231, 	-0.885609%, 	0.250000%, 	-1.135609%
