2020-04-09 10:01:36, 	Binance     , 	Poloniex    , 	BAT/BTC, 	2.425e-05, 	588.0, 	2.42e-05, 	0.89131568, 	0.206612%, 	0.190000%, 	0.016612%
2020-04-09 10:01:51, 	Binance     , 	Poloniex    , 	BAT/BTC, 	2.42e-05, 	1727.0, 	2.423e-05, 	0.48772999, 	-0.123813%, 	0.190000%, 	-0.313813%
